2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Indexers (Name)
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Indexers_Name" ON "Indexers" ("Name" ASC)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0029799s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable ApplicationIndexerMapping
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "ApplicationIndexerMapping" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "IndexerId" INTEGER NOT NULL, "AppId" INTEGER NOT NULL, "RemoteIndexerId" INTEGER NOT NULL)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0023952s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Applications
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Applications" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Implementation" TEXT NOT NULL, "Settings" TEXT, "ConfigContract" TEXT, "SyncLevel" INTEGER NOT NULL, "Tags" TEXT)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0028421s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Applications (Name)
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Applications_Name" ON "Applications" ("Name" ASC)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0012242s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Tags
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Tags" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Label" TEXT NOT NULL)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0013168s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Tags (Label)
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Tags_Label" ON "Tags" ("Label" ASC)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0042572s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Users
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Users" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Identifier" TEXT NOT NULL, "Username" TEXT NOT NULL, "Password" TEXT NOT NULL)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0020504s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Identifier)
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Identifier" ON "Users" ("Identifier" ASC)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0011818s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Users (Username)
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Users_Username" ON "Users" ("Username" ASC)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0010868s
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Commands
2025-03-30 21:17:50.9|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Commands" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "Name" TEXT NOT NULL, "Body" TEXT NOT NULL, "Priority" INTEGER NOT NULL, "Status" INTEGER NOT NULL, "QueuedAt" DATETIME NOT NULL, "StartedAt" DATETIME, "EndedAt" DATETIME, "Duration" TEXT, "Exception" TEXT, "Trigger" INTEGER NOT NULL)
2025-03-30 21:17:50.9|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0047536s
